x,y,z,proc_id
134,88,8,661799d36cdb4717841b6efe6d6acd04
68775,47080,17,661799d36cdb4717841b6efe6d6acd04
4291,2919,13,777ed45c2415a14eb535e77f04a956e1
17161,11688,15,777ed45c2415a14eb535e77f04a956e1
8584,5846,14,661799d36cdb4717841b6efe6d6acd04
4284,2918,13,661799d36cdb4717841b6efe6d6acd04
8582,5847,14,661799d36cdb4717841b6efe6d6acd04
68778,47081,17,777ed45c2415a14eb535e77f04a956e1
4292,2915,13,777ed45c2415a14eb535e77f04a956e1
8581,5844,14,661799d36cdb4717841b6efe6d6acd04
4291,2922,13,777ed45c2415a14eb535e77f04a956e1
17155,11689,15,777ed45c2415a14eb535e77f04a956e1
68777,47083,17,661799d36cdb4717841b6efe6d6acd04
4283,2917,13,661799d36cdb4717841b6efe6d6acd04
8566,5829,14,661799d36cdb4717841b6efe6d6acd04
8564,5832,14,777ed45c2415a14eb535e77f04a956e1
8562,5831,14,777ed45c2415a14eb535e77f04a956e1
68776,47079,17,777ed45c2415a14eb535e77f04a956e1
68778,47080,17,777ed45c2415a14eb535e77f04a956e1
17160,11686,15,777ed45c2415a14eb535e77f04a956e1
4283,2917,13,777ed45c2415a14eb535e77f04a956e1
1072,726,11,777ed45c2415a14eb535e77f04a956e1
1072,727,11,777ed45c2415a14eb535e77f04a956e1
1071,727,11,777ed45c2415a14eb535e77f04a956e1
1071,726,11,777ed45c2415a14eb535e77f04a956e1
8564,5831,14,777ed45c2415a14eb535e77f04a956e1
4291,2924,13,777ed45c2415a14eb535e77f04a956e1
4292,2921,13,777ed45c2415a14eb535e77f04a956e1
17155,11691,15,777ed45c2415a14eb535e77f04a956e1
1071,728,11,777ed45c2415a14eb535e77f04a956e1
1071,729,11,777ed45c2415a14eb535e77f04a956e1
4283,2918,13,777ed45c2415a14eb535e77f04a956e1
4289,2918,13,777ed45c2415a14eb535e77f04a956e1
1073,725,11,777ed45c2415a14eb535e77f04a956e1
17155,11690,15,777ed45c2415a14eb535e77f04a956e1
68776,47084,17,777ed45c2415a14eb535e77f04a956e1
4290,2912,13,777ed45c2415a14eb535e77f04a956e1
4292,2913,13,661799d36cdb4717841b6efe6d6acd04
1074,729,11,777ed45c2415a14eb535e77f04a956e1
4293,2918,13,777ed45c2415a14eb535e77f04a956e1
1071,725,11,777ed45c2415a14eb535e77f04a956e1
17155,11687,15,777ed45c2415a14eb535e77f04a956e1
1074,725,11,777ed45c2415a14eb535e77f04a956e1
4290,2913,13,661799d36cdb4717841b6efe6d6acd04
4289,2913,13,777ed45c2415a14eb535e77f04a956e1
17159,11687,15,777ed45c2415a14eb535e77f04a956e1
4291,2916,13,661799d36cdb4717841b6efe6d6acd04
4289,2916,13,777ed45c2415a14eb535e77f04a956e1
8562,5830,14,777ed45c2415a14eb535e77f04a956e1
4291,2922,13,661799d36cdb4717841b6efe6d6acd04
136,96,8,5dcb51b8856b299e1116888f61f7a550
136,95,8,5dcb51b8856b299e1116888f61f7a550
138,94,8,5dcb51b8856b299e1116888f61f7a550
4290,2915,13,777ed45c2415a14eb535e77f04a956e1
4290,2916,13,777ed45c2415a14eb535e77f04a956e1
1071,730,11,777ed45c2415a14eb535e77f04a956e1
1072,727,11,661799d36cdb4717841b6efe6d6acd04
1073,727,11,661799d36cdb4717841b6efe6d6acd04
4283,2916,13,777ed45c2415a14eb535e77f04a956e1
17160,11688,15,777ed45c2415a14eb535e77f04a956e1
1074,727,11,661799d36cdb4717841b6efe6d6acd04
4290,2913,13,777ed45c2415a14eb535e77f04a956e1
4284,2914,13,777ed45c2415a14eb535e77f04a956e1
8564,5833,14,777ed45c2415a14eb535e77f04a956e1
8565,5830,14,777ed45c2415a14eb535e77f04a956e1
136,97,8,5dcb51b8856b299e1116888f61f7a550
68774,47084,17,777ed45c2415a14eb535e77f04a956e1
17161,11686,15,777ed45c2415a14eb535e77f04a956e1
68777,47084,17,777ed45c2415a14eb535e77f04a956e1
8564,5829,14,777ed45c2415a14eb535e77f04a956e1
8566,5831,14,777ed45c2415a14eb535e77f04a956e1
68778,47084,17,777ed45c2415a14eb535e77f04a956e1
1071,728,11,661799d36cdb4717841b6efe6d6acd04
8563,5834,14,777ed45c2415a14eb535e77f04a956e1
1073,729,11,661799d36cdb4717841b6efe6d6acd04
1071,729,11,661799d36cdb4717841b6efe6d6acd04
1074,729,11,661799d36cdb4717841b6efe6d6acd04
4292,2922,13,661799d36cdb4717841b6efe6d6acd04
138,95,8,5dcb51b8856b299e1116888f61f7a550
1072,729,11,661799d36cdb4717841b6efe6d6acd04
17159,11686,15,661799d36cdb4717841b6efe6d6acd04
17158,11688,15,661799d36cdb4717841b6efe6d6acd04
8562,5829,14,777ed45c2415a14eb535e77f04a956e1
4292,2923,13,661799d36cdb4717841b6efe6d6acd04
1074,730,11,661799d36cdb4717841b6efe6d6acd04
68774,47082,17,661799d36cdb4717841b6efe6d6acd04
4291,2921,13,661799d36cdb4717841b6efe6d6acd04
68778,47082,17,661799d36cdb4717841b6efe6d6acd04
17159,11687,15,661799d36cdb4717841b6efe6d6acd04
8561,5833,14,777ed45c2415a14eb535e77f04a956e1
4291,2924,13,661799d36cdb4717841b6efe6d6acd04
17160,11687,15,661799d36cdb4717841b6efe6d6acd04
2146,1466,12,777ed45c2415a14eb535e77f04a956e1
134,98,8,5dcb51b8856b299e1116888f61f7a550
8566,5833,14,777ed45c2415a14eb535e77f04a956e1
4293,2919,13,777ed45c2415a14eb535e77f04a956e1
68774,47083,17,661799d36cdb4717841b6efe6d6acd04
8562,5834,14,777ed45c2415a14eb535e77f04a956e1
68778,47080,17,661799d36cdb4717841b6efe6d6acd04
17158,11687,15,661799d36cdb4717841b6efe6d6acd04
17157,11688,15,661799d36cdb4717841b6efe6d6acd04
68776,47084,17,661799d36cdb4717841b6efe6d6acd04
8566,5829,14,777ed45c2415a14eb535e77f04a956e1
17160,11688,15,661799d36cdb4717841b6efe6d6acd04
2146,1465,12,777ed45c2415a14eb535e77f04a956e1
2145,1466,12,661799d36cdb4717841b6efe6d6acd04
17161,11688,15,661799d36cdb4717841b6efe6d6acd04
17159,11688,15,661799d36cdb4717841b6efe6d6acd04
8583,5866,14,777ed45c2415a14eb535e77f04a956e1
8584,5865,14,777ed45c2415a14eb535e77f04a956e1
8585,5865,14,661799d36cdb4717841b6efe6d6acd04
8584,5864,14,777ed45c2415a14eb535e77f04a956e1
8560,5832,14,777ed45c2415a14eb535e77f04a956e1
17160,11686,15,661799d36cdb4717841b6efe6d6acd04
136,93,8,5dcb51b8856b299e1116888f61f7a550
8561,5834,14,777ed45c2415a14eb535e77f04a956e1
68775,47084,17,661799d36cdb4717841b6efe6d6acd04
8584,5863,14,777ed45c2415a14eb535e77f04a956e1
8585,5864,14,777ed45c2415a14eb535e77f04a956e1
17161,11687,15,661799d36cdb4717841b6efe6d6acd04
4292,2917,13,661799d36cdb4717841b6efe6d6acd04
4291,2918,13,661799d36cdb4717841b6efe6d6acd04
17162,11688,15,661799d36cdb4717841b6efe6d6acd04
4290,2916,13,661799d36cdb4717841b6efe6d6acd04
68774,47084,17,661799d36cdb4717841b6efe6d6acd04
8567,5834,14,777ed45c2415a14eb535e77f04a956e1
8567,5830,14,777ed45c2415a14eb535e77f04a956e1
8560,5829,14,777ed45c2415a14eb535e77f04a956e1
8567,5833,14,777ed45c2415a14eb535e77f04a956e1
8567,5829,14,777ed45c2415a14eb535e77f04a956e1
4285,2915,13,777ed45c2415a14eb535e77f04a956e1
4285,2916,13,777ed45c2415a14eb535e77f04a956e1
2145,1460,12,661799d36cdb4717841b6efe6d6acd04
4292,2918,13,661799d36cdb4717841b6efe6d6acd04
135,98,8,5dcb51b8856b299e1116888f61f7a550
138,97,8,5dcb51b8856b299e1116888f61f7a550
68773,47081,17,777ed45c2415a14eb535e77f04a956e1
2144,1460,12,661799d36cdb4717841b6efe6d6acd04
8563,5831,14,661799d36cdb4717841b6efe6d6acd04
4286,2917,13,777ed45c2415a14eb535e77f04a956e1
2147,1460,12,661799d36cdb4717841b6efe6d6acd04
17155,11688,15,661799d36cdb4717841b6efe6d6acd04
4291,2915,13,661799d36cdb4717841b6efe6d6acd04
4289,2917,13,661799d36cdb4717841b6efe6d6acd04
8582,5863,14,777ed45c2415a14eb535e77f04a956e1
8563,5830,14,661799d36cdb4717841b6efe6d6acd04
8582,5866,14,777ed45c2415a14eb535e77f04a956e1
68773,47082,17,777ed45c2415a14eb535e77f04a956e1
8562,5832,14,661799d36cdb4717841b6efe6d6acd04
4285,2914,13,777ed45c2415a14eb535e77f04a956e1
2144,1461,12,661799d36cdb4717841b6efe6d6acd04
4291,2919,13,661799d36cdb4717841b6efe6d6acd04
17155,11687,15,661799d36cdb4717841b6efe6d6acd04
68779,47080,17,777ed45c2415a14eb535e77f04a956e1
4290,2915,13,661799d36cdb4717841b6efe6d6acd04
2145,1459,12,661799d36cdb4717841b6efe6d6acd04
8563,5833,14,661799d36cdb4717841b6efe6d6acd04
8565,5832,14,661799d36cdb4717841b6efe6d6acd04
68779,47083,17,777ed45c2415a14eb535e77f04a956e1
17155,11690,15,661799d36cdb4717841b6efe6d6acd04
17155,11686,15,661799d36cdb4717841b6efe6d6acd04
4289,2916,13,661799d36cdb4717841b6efe6d6acd04
8565,5830,14,661799d36cdb4717841b6efe6d6acd04
17162,11686,15,661799d36cdb4717841b6efe6d6acd04
2148,1461,12,661799d36cdb4717841b6efe6d6acd04
17157,11683,15,777ed45c2415a14eb535e77f04a956e1
8563,5829,14,661799d36cdb4717841b6efe6d6acd04
8565,5833,14,661799d36cdb4717841b6efe6d6acd04
8561,5831,14,661799d36cdb4717841b6efe6d6acd04
4293,2916,13,661799d36cdb4717841b6efe6d6acd04
2143,1462,12,661799d36cdb4717841b6efe6d6acd04
8566,5831,14,661799d36cdb4717841b6efe6d6acd04
2144,1459,12,661799d36cdb4717841b6efe6d6acd04
2147,1459,12,661799d36cdb4717841b6efe6d6acd04
17158,11683,15,777ed45c2415a14eb535e77f04a956e1
68779,47079,17,777ed45c2415a14eb535e77f04a956e1
17156,11683,15,661799d36cdb4717841b6efe6d6acd04
17157,11683,15,661799d36cdb4717841b6efe6d6acd04
2143,1460,12,661799d36cdb4717841b6efe6d6acd04
8563,5834,14,661799d36cdb4717841b6efe6d6acd04
8584,5867,14,777ed45c2415a14eb535e77f04a956e1
2144,1464,12,661799d36cdb4717841b6efe6d6acd04
68779,47084,17,777ed45c2415a14eb535e77f04a956e1
17155,11685,15,661799d36cdb4717841b6efe6d6acd04
17157,11684,15,661799d36cdb4717841b6efe6d6acd04
68773,47081,17,661799d36cdb4717841b6efe6d6acd04
4286,2914,13,661799d36cdb4717841b6efe6d6acd04
4292,2919,13,661799d36cdb4717841b6efe6d6acd04
17159,11683,15,777ed45c2415a14eb535e77f04a956e1
68773,47082,17,661799d36cdb4717841b6efe6d6acd04
68779,47081,17,661799d36cdb4717841b6efe6d6acd04
8585,5862,14,777ed45c2415a14eb535e77f04a956e1
4289,2915,13,661799d36cdb4717841b6efe6d6acd04
4293,2915,13,661799d36cdb4717841b6efe6d6acd04
4289,2919,13,661799d36cdb4717841b6efe6d6acd04
68773,47080,17,661799d36cdb4717841b6efe6d6acd04
8585,5867,14,777ed45c2415a14eb535e77f04a956e1
17155,11684,15,777ed45c2415a14eb535e77f04a956e1
4285,2919,13,661799d36cdb4717841b6efe6d6acd04
2143,1464,12,661799d36cdb4717841b6efe6d6acd04
68773,47083,17,661799d36cdb4717841b6efe6d6acd04
68779,47080,17,661799d36cdb4717841b6efe6d6acd04
8584,5864,14,661799d36cdb4717841b6efe6d6acd04
68779,47083,17,661799d36cdb4717841b6efe6d6acd04
4286,2916,13,661799d36cdb4717841b6efe6d6acd04
68779,47084,17,661799d36cdb4717841b6efe6d6acd04
8561,5833,14,661799d36cdb4717841b6efe6d6acd04
17159,11683,15,661799d36cdb4717841b6efe6d6acd04
68773,47079,17,661799d36cdb4717841b6efe6d6acd04
8583,5865,14,661799d36cdb4717841b6efe6d6acd04
4285,2915,13,661799d36cdb4717841b6efe6d6acd04
4285,2917,13,661799d36cdb4717841b6efe6d6acd04
17157,11684,15,777ed45c2415a14eb535e77f04a956e1
4286,2918,13,661799d36cdb4717841b6efe6d6acd04
8584,5863,14,661799d36cdb4717841b6efe6d6acd04
17158,11685,15,661799d36cdb4717841b6efe6d6acd04
8561,5829,14,661799d36cdb4717841b6efe6d6acd04
8582,5865,14,661799d36cdb4717841b6efe6d6acd04
17158,11684,15,661799d36cdb4717841b6efe6d6acd04
17156,11685,15,777ed45c2415a14eb535e77f04a956e1
17155,11685,15,777ed45c2415a14eb535e77f04a956e1
17161,11683,15,661799d36cdb4717841b6efe6d6acd04
17160,11685,15,777ed45c2415a14eb535e77f04a956e1
8583,5866,14,661799d36cdb4717841b6efe6d6acd04
17160,11683,15,661799d36cdb4717841b6efe6d6acd04
68774,47078,17,777ed45c2415a14eb535e77f04a956e1
68777,47078,17,777ed45c2415a14eb535e77f04a956e1
8566,5834,14,661799d36cdb4717841b6efe6d6acd04
68774,47077,17,777ed45c2415a14eb535e77f04a956e1
8560,5830,14,661799d36cdb4717841b6efe6d6acd04
17155,11683,15,661799d36cdb4717841b6efe6d6acd04
17156,11684,15,777ed45c2415a14eb535e77f04a956e1
8585,5863,14,661799d36cdb4717841b6efe6d6acd04
17159,11684,15,661799d36cdb4717841b6efe6d6acd04
68773,47078,17,777ed45c2415a14eb535e77f04a956e1
17155,11683,15,777ed45c2415a14eb535e77f04a956e1
8585,5866,14,661799d36cdb4717841b6efe6d6acd04
68779,47078,17,777ed45c2415a14eb535e77f04a956e1
17161,11685,15,661799d36cdb4717841b6efe6d6acd04
68773,47077,17,777ed45c2415a14eb535e77f04a956e1
4288,2917,13,777ed45c2415a14eb535e77f04a956e1
4287,2919,13,777ed45c2415a14eb535e77f04a956e1
8584,5866,14,777ed45c2415a14eb535e77f04a956e1
134,95,8,5dcb51b8856b299e1116888f61f7a550
4287,2917,13,777ed45c2415a14eb535e77f04a956e1
8583,5862,14,661799d36cdb4717841b6efe6d6acd04
17155,11684,15,661799d36cdb4717841b6efe6d6acd04
17159,11684,15,777ed45c2415a14eb535e77f04a956e1
8568,5830,14,777ed45c2415a14eb535e77f04a956e1
8584,5862,14,661799d36cdb4717841b6efe6d6acd04
68775,47078,17,661799d36cdb4717841b6efe6d6acd04
8568,5831,14,777ed45c2415a14eb535e77f04a956e1
2141,1457,12,777ed45c2415a14eb535e77f04a956e1
8567,5830,14,661799d36cdb4717841b6efe6d6acd04
2141,1456,12,777ed45c2415a14eb535e77f04a956e1
2138,1458,12,777ed45c2415a14eb535e77f04a956e1
68776,47077,17,661799d36cdb4717841b6efe6d6acd04
8567,5829,14,661799d36cdb4717841b6efe6d6acd04
4288,2918,13,661799d36cdb4717841b6efe6d6acd04
8584,5867,14,661799d36cdb4717841b6efe6d6acd04
8585,5862,14,661799d36cdb4717841b6efe6d6acd04
17157,11685,15,661799d36cdb4717841b6efe6d6acd04
2143,1457,12,777ed45c2415a14eb535e77f04a956e1
8582,5867,14,661799d36cdb4717841b6efe6d6acd04
68777,47077,17,661799d36cdb4717841b6efe6d6acd04
17156,11683,15,777ed45c2415a14eb535e77f04a956e1
17159,11685,15,777ed45c2415a14eb535e77f04a956e1
17160,11684,15,661799d36cdb4717841b6efe6d6acd04
2143,1456,12,777ed45c2415a14eb535e77f04a956e1
2139,1459,12,777ed45c2415a14eb535e77f04a956e1
4287,2916,13,661799d36cdb4717841b6efe6d6acd04
2140,1455,12,777ed45c2415a14eb535e77f04a956e1
68773,47077,17,661799d36cdb4717841b6efe6d6acd04
68779,47078,17,661799d36cdb4717841b6efe6d6acd04
134,94,8,5dcb51b8856b299e1116888f61f7a550
2144,1457,12,777ed45c2415a14eb535e77f04a956e1
2139,1455,12,777ed45c2415a14eb535e77f04a956e1
2143,1455,12,777ed45c2415a14eb535e77f04a956e1
4283,2920,13,661799d36cdb4717841b6efe6d6acd04
68777,47073,17,661799d36cdb4717841b6efe6d6acd04
2138,1456,12,777ed45c2415a14eb535e77f04a956e1
8567,5832,14,661799d36cdb4717841b6efe6d6acd04
2144,1456,12,777ed45c2415a14eb535e77f04a956e1
17159,11682,15,777ed45c2415a14eb535e77f04a956e1
17158,11682,15,777ed45c2415a14eb535e77f04a956e1
17157,11681,15,777ed45c2415a14eb535e77f04a956e1
2138,1455,12,777ed45c2415a14eb535e77f04a956e1
2144,1455,12,777ed45c2415a14eb535e77f04a956e1
4288,2915,13,777ed45c2415a14eb535e77f04a956e1
138,91,8,5dcb51b8856b299e1116888f61f7a550
2138,1460,12,777ed45c2415a14eb535e77f04a956e1
17159,11682,15,661799d36cdb4717841b6efe6d6acd04
2140,1457,12,661799d36cdb4717841b6efe6d6acd04
17155,11681,15,777ed45c2415a14eb535e77f04a956e1
17156,11680,15,777ed45c2415a14eb535e77f04a956e1
8584,5834,14,777ed45c2415a14eb535e77f04a956e1
8584,5835,14,777ed45c2415a14eb535e77f04a956e1
1070,728,11,661799d36cdb4717841b6efe6d6acd04
68777,47076,17,777ed45c2415a14eb535e77f04a956e1
2141,1456,12,661799d36cdb4717841b6efe6d6acd04
17161,11681,15,777ed45c2415a14eb535e77f04a956e1
17161,11682,15,777ed45c2415a14eb535e77f04a956e1
2142,1456,12,661799d36cdb4717841b6efe6d6acd04
8583,5834,14,661799d36cdb4717841b6efe6d6acd04
4288,2920,13,661799d36cdb4717841b6efe6d6acd04
17157,11681,15,661799d36cdb4717841b6efe6d6acd04
17168,11667,15,777ed45c2415a14eb535e77f04a956e1
8584,5833,14,661799d36cdb4717841b6efe6d6acd04
138,96,8,5dcb51b8856b299e1116888f61f7a550
17169,11667,15,777ed45c2415a14eb535e77f04a956e1
17167,11666,15,777ed45c2415a14eb535e77f04a956e1
136,98,8,5dcb51b8856b299e1116888f61f7a550
17159,11681,15,661799d36cdb4717841b6efe6d6acd04
2139,1457,12,661799d36cdb4717841b6efe6d6acd04
8585,5834,14,777ed45c2415a14eb535e77f04a956e1
17159,11680,15,777ed45c2415a14eb535e77f04a956e1
2143,1457,12,661799d36cdb4717841b6efe6d6acd04
17157,11680,15,661799d36cdb4717841b6efe6d6acd04
17167,11670,15,777ed45c2415a14eb535e77f04a956e1
2139,1458,12,661799d36cdb4717841b6efe6d6acd04
68774,47076,17,777ed45c2415a14eb535e77f04a956e1
2139,1457,12,777ed45c2415a14eb535e77f04a956e1
536,363,10,777ed45c2415a14eb535e77f04a956e1
4287,2919,13,661799d36cdb4717841b6efe6d6acd04
536,362,10,661799d36cdb4717841b6efe6d6acd04
68778,47076,17,777ed45c2415a14eb535e77f04a956e1
17170,11670,15,777ed45c2415a14eb535e77f04a956e1
68772,47078,17,777ed45c2415a14eb535e77f04a956e1
17166,11667,15,777ed45c2415a14eb535e77f04a956e1
68772,47079,17,777ed45c2415a14eb535e77f04a956e1
17156,11682,15,661799d36cdb4717841b6efe6d6acd04
8584,5868,14,777ed45c2415a14eb535e77f04a956e1
8585,5868,14,777ed45c2415a14eb535e77f04a956e1
68772,47080,17,777ed45c2415a14eb535e77f04a956e1
17160,11682,15,777ed45c2415a14eb535e77f04a956e1
2142,1455,12,661799d36cdb4717841b6efe6d6acd04
532,366,10,777ed45c2415a14eb535e77f04a956e1
68772,47076,17,777ed45c2415a14eb535e77f04a956e1
532,363,10,777ed45c2415a14eb535e77f04a956e1
532,364,10,777ed45c2415a14eb535e77f04a956e1
532,365,10,661799d36cdb4717841b6efe6d6acd04
532,367,10,661799d36cdb4717841b6efe6d6acd04
532,368,10,661799d36cdb4717841b6efe6d6acd04
17166,11670,15,777ed45c2415a14eb535e77f04a956e1
8583,5869,14,777ed45c2415a14eb535e77f04a956e1
17166,11669,15,777ed45c2415a14eb535e77f04a956e1
535,369,10,777ed45c2415a14eb535e77f04a956e1
534,369,10,661799d36cdb4717841b6efe6d6acd04
17171,11670,15,777ed45c2415a14eb535e77f04a956e1
17171,11666,15,777ed45c2415a14eb535e77f04a956e1
17167,11734,15,777ed45c2415a14eb535e77f04a956e1
17168,11734,15,777ed45c2415a14eb535e77f04a956e1
538,369,10,661799d36cdb4717841b6efe6d6acd04
2144,1457,12,661799d36cdb4717841b6efe6d6acd04
17168,11669,15,661799d36cdb4717841b6efe6d6acd04
17161,11680,15,661799d36cdb4717841b6efe6d6acd04
8584,5868,14,661799d36cdb4717841b6efe6d6acd04
8585,5868,14,661799d36cdb4717841b6efe6d6acd04
8583,5869,14,661799d36cdb4717841b6efe6d6acd04
68776,47076,17,661799d36cdb4717841b6efe6d6acd04
17169,11668,15,661799d36cdb4717841b6efe6d6acd04
68775,47076,17,661799d36cdb4717841b6efe6d6acd04
17158,11681,15,661799d36cdb4717841b6efe6d6acd04
2138,1458,12,661799d36cdb4717841b6efe6d6acd04
539,369,10,777ed45c2415a14eb535e77f04a956e1
17155,11680,15,661799d36cdb4717841b6efe6d6acd04
17168,11668,15,661799d36cdb4717841b6efe6d6acd04
17168,11667,15,661799d36cdb4717841b6efe6d6acd04
17167,11667,15,661799d36cdb4717841b6efe6d6acd04
68778,47076,17,661799d36cdb4717841b6efe6d6acd04
17169,11669,15,661799d36cdb4717841b6efe6d6acd04
17159,11680,15,661799d36cdb4717841b6efe6d6acd04
68772,47079,17,661799d36cdb4717841b6efe6d6acd04
2143,1455,12,661799d36cdb4717841b6efe6d6acd04
17170,11667,15,661799d36cdb4717841b6efe6d6acd04
17169,11736,15,777ed45c2415a14eb535e77f04a956e1
17169,11735,15,777ed45c2415a14eb535e77f04a956e1
17169,11734,15,777ed45c2415a14eb535e77f04a956e1
2139,1459,12,661799d36cdb4717841b6efe6d6acd04
17168,11666,15,661799d36cdb4717841b6efe6d6acd04
17156,11681,15,777ed45c2415a14eb535e77f04a956e1
17170,11669,15,661799d36cdb4717841b6efe6d6acd04
17169,11666,15,661799d36cdb4717841b6efe6d6acd04
34338,23335,16,777ed45c2415a14eb535e77f04a956e1
17156,11682,15,777ed45c2415a14eb535e77f04a956e1
34338,23334,16,777ed45c2415a14eb535e77f04a956e1
68772,47080,17,661799d36cdb4717841b6efe6d6acd04
68772,47076,17,661799d36cdb4717841b6efe6d6acd04
134,91,8,5dcb51b8856b299e1116888f61f7a550
17168,11735,15,661799d36cdb4717841b6efe6d6acd04
17167,11737,15,777ed45c2415a14eb535e77f04a956e1
17155,11682,15,777ed45c2415a14eb535e77f04a956e1
265,182,9,777ed45c2415a14eb535e77f04a956e1
265,183,9,777ed45c2415a14eb535e77f04a956e1
267,180,9,777ed45c2415a14eb535e77f04a956e1
2144,1456,12,661799d36cdb4717841b6efe6d6acd04
34339,23336,16,777ed45c2415a14eb535e77f04a956e1
2138,1455,12,661799d36cdb4717841b6efe6d6acd04
17155,11679,15,777ed45c2415a14eb535e77f04a956e1
68772,47081,17,661799d36cdb4717841b6efe6d6acd04
34337,23335,16,777ed45c2415a14eb535e77f04a956e1
2138,1459,12,661799d36cdb4717841b6efe6d6acd04
17168,11734,15,661799d36cdb4717841b6efe6d6acd04
17169,11735,15,661799d36cdb4717841b6efe6d6acd04
68775,47075,17,777ed45c2415a14eb535e77f04a956e1
34337,23337,16,777ed45c2415a14eb535e77f04a956e1
17158,11678,15,777ed45c2415a14eb535e77f04a956e1
34336,23336,16,777ed45c2415a14eb535e77f04a956e1
68777,47075,17,777ed45c2415a14eb535e77f04a956e1
68774,47075,17,777ed45c2415a14eb535e77f04a956e1
17154,11681,15,777ed45c2415a14eb535e77f04a956e1
17169,11734,15,661799d36cdb4717841b6efe6d6acd04
68778,47075,17,777ed45c2415a14eb535e77f04a956e1
34340,23336,16,777ed45c2415a14eb535e77f04a956e1
8582,5862,14,661799d36cdb4717841b6efe6d6acd04
134,92,8,5dcb51b8856b299e1116888f61f7a550
4287,2920,13,777ed45c2415a14eb535e77f04a956e1
4287,2921,13,777ed45c2415a14eb535e77f04a956e1
8583,5834,14,777ed45c2415a14eb535e77f04a956e1
135,91,8,5dcb51b8856b299e1116888f61f7a550
4286,2919,13,777ed45c2415a14eb535e77f04a956e1
34338,23338,16,777ed45c2415a14eb535e77f04a956e1
34337,23334,16,777ed45c2415a14eb535e77f04a956e1
1068,731,11,661799d36cdb4717841b6efe6d6acd04
68776,47075,17,661799d36cdb4717841b6efe6d6acd04
1068,732,11,661799d36cdb4717841b6efe6d6acd04
34339,23334,16,777ed45c2415a14eb535e77f04a956e1
4286,2920,13,777ed45c2415a14eb535e77f04a956e1
1068,730,11,661799d36cdb4717841b6efe6d6acd04
34336,23335,16,777ed45c2415a14eb535e77f04a956e1
1068,733,11,661799d36cdb4717841b6efe6d6acd04
34340,23335,16,777ed45c2415a14eb535e77f04a956e1
1068,730,11,777ed45c2415a14eb535e77f04a956e1
1068,729,11,777ed45c2415a14eb535e77f04a956e1
17167,11737,15,661799d36cdb4717841b6efe6d6acd04
1068,734,11,661799d36cdb4717841b6efe6d6acd04
34337,23338,16,777ed45c2415a14eb535e77f04a956e1
34336,23338,16,777ed45c2415a14eb535e77f04a956e1
34340,23338,16,777ed45c2415a14eb535e77f04a956e1
34338,23335,16,661799d36cdb4717841b6efe6d6acd04
4287,2917,13,777ed45c2415a14eb535e77f04a956e1
34337,23336,16,661799d36cdb4717841b6efe6d6acd04
68774,47075,17,661799d36cdb4717841b6efe6d6acd04
34337,23335,16,661799d36cdb4717841b6efe6d6acd04
68773,47075,17,661799d36cdb4717841b6efe6d6acd04
34337,23337,16,661799d36cdb4717841b6efe6d6acd04
34339,23335,16,661799d36cdb4717841b6efe6d6acd04
4289,2917,13,777ed45c2415a14eb535e77f04a956e1
4287,2921,13,777ed45c2415a14eb535e77f04a956e1
17169,11739,15,777ed45c2415a14eb535e77f04a956e1
4289,2919,13,777ed45c2415a14eb535e77f04a956e1
17167,11738,15,661799d36cdb4717841b6efe6d6acd04
68776,47074,17,777ed45c2415a14eb535e77f04a956e1
17169,11738,15,661799d36cdb4717841b6efe6d6acd04
34336,23336,16,661799d36cdb4717841b6efe6d6acd04
4285,2920,13,777ed45c2415a14eb535e77f04a956e1
34338,23338,16,661799d36cdb4717841b6efe6d6acd04
17167,11739,15,661799d36cdb4717841b6efe6d6acd04
68778,47074,17,777ed45c2415a14eb535e77f04a956e1
68779,47075,17,661799d36cdb4717841b6efe6d6acd04
17168,11739,15,661799d36cdb4717841b6efe6d6acd04
34337,23338,16,661799d36cdb4717841b6efe6d6acd04
17167,11733,15,661799d36cdb4717841b6efe6d6acd04
34336,23334,16,661799d36cdb4717841b6efe6d6acd04
68777,47074,17,777ed45c2415a14eb535e77f04a956e1
4286,2921,13,661799d36cdb4717841b6efe6d6acd04
4288,2926,13,661799d36cdb4717841b6efe6d6acd04
4289,2916,13,777ed45c2415a14eb535e77f04a956e1
68779,47074,17,777ed45c2415a14eb535e77f04a956e1
4287,2919,13,661799d36cdb4717841b6efe6d6acd04
68776,47074,17,661799d36cdb4717841b6efe6d6acd04
4287,2927,13,661799d36cdb4717841b6efe6d6acd04
139,92,8,5dcb51b8856b299e1116888f61f7a550
4286,2924,13,777ed45c2415a14eb535e77f04a956e1
68773,47074,17,777ed45c2415a14eb535e77f04a956e1
34340,23335,16,661799d36cdb4717841b6efe6d6acd04
4288,2921,13,661799d36cdb4717841b6efe6d6acd04
4286,2927,13,661799d36cdb4717841b6efe6d6acd04
68779,47074,17,661799d36cdb4717841b6efe6d6acd04
4289,2920,13,661799d36cdb4717841b6efe6d6acd04
4286,2928,13,777ed45c2415a14eb535e77f04a956e1
34336,23334,16,777ed45c2415a14eb535e77f04a956e1
4287,2926,13,661799d36cdb4717841b6efe6d6acd04
68775,47074,17,661799d36cdb4717841b6efe6d6acd04
4290,2917,13,777ed45c2415a14eb535e77f04a956e1
